id,rank,argument,context,stance,topic,Manual 
900,0.4,"Doping allegations and punishment are often based on hearsay or rumor, which is can lead to false positives if its not allowed.",We-should-legalize-doping-in-sport,pro,Doping in Sport,1
929,0.4,Doping is not different from various technologies such as tracks or clothes,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
1027,0.4,"Even with the access to performance enhancing drugs, being a professional athlete still requires an immense amount of natural talent, so doping does not take away from the impressive nature of athletes' skills.",We-should-legalize-doping-in-sport,pro,Doping in Sport,1
2117,0.4,Legalized doping will create better and safer substance that is better regulated and better treated in the case of causing physical harms.,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
4811,0.4,We should legalize doping in sport because it is a victim-less crime.,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
5424,0.4,useing inhansing drugs is not insted of your biology. it only makes you reach your potential better. it is the only way to get to your potential.,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
5473,0.4,winning a gold medal in the Olympics will be possible for people who did not win the genetic lottery ticket.,We-should-legalize-doping-in-sport,pro,Doping in Sport,1
293,0.4,"Autonomous cars are not capable of selectively and safely violating traffic laws: imagine passing by a large car stuck in a narrow street, which calls for careful use of sidewalk.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
894,0.4,Don't play god by trying to solve the trolley problem for driverless cars - this is a slippery slope that will lead us to killing robots and the end of humanity as we know it,We-should-limit-autonomous-cars,pro,Autonomous Cars,1
4371,0.4,"There is significant risk in the central systems likely to be used to steer the ""autonomous"" cars -- one good hack and all movement may stop.",We-should-limit-autonomous-cars,pro,Autonomous Cars,1
2027,0.4,"It is unjustified to ban fossil fuels, it is individual people's choices whether to use products that were created using those fuels, and whether to use those themselves",We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
2950,0.4,Renewable energy won't exist any time soon and hence there is no alternative,We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
289,0.4,Autonomous cars are more safety and secure than human car driving The autonomous car respect the driving rules than human and will decrease accident and human deads,We-should-promote-autonomous-cars,con,Autonomous Cars,1
983,0.4,Early teething problems cannot be a reason to judge a technology's potential. We should accelerate development of autonomous cars so fewer humans are on the road to cause accidents,We-should-promote-autonomous-cars,con,Autonomous Cars,1
1658,0.4,"If autonomous cars were mandatory, they could prevent reckless driving.",We-should-promote-autonomous-cars,con,Autonomous Cars,1
2710,0.4,People can rest while moving in car therefore people will have more free time and their mental and physical health will be improved.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
3055,0.4,So long as people can override the cars mechanically the amount of damage that can be done by autonomous vehicles is very low,We-should-promote-autonomous-cars,con,Autonomous Cars,1
5006,0.4,With autonomous cars people do not need to buy a car. Each autonomous car will be your private bus.,We-should-promote-autonomous-cars,con,Autonomous Cars,1
1867,0.4,Information privacy laws are supporting the human right to be forgotten,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1889,0.4,"Information requires context. Without context, the image of a person is distorted to what the holder of the information wants it to be.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2864,0.4,Privacy law will be a focus topic in the next few years as so many data about individuals is collected and this would lead to manipulations of them.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
2933,0.4,"Reams of information is collected about people, that most don't even realize is being collected. Misuse is too easy and rampant. Without laws, companies will not put in the effort to protect people. IBM should lead.",We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
663,0.409090909,"By pushing out all non-doping athletes, anyone who wants to participate will be forced to sacrifice their health.",We-should-ban-doping-in-sport,con,Doping in Sport,1
4139,0.411764706,"The logistics can be a nightmare, but the benefit is small: maybe few people won't get sick",Flu-vaccination-should-not-be-mandatory,con,Flu Vaccine,1
1239,0.411764706,"Gambling causes addiction, and businesses have an incentive to have as many costumers return as often as possible; therefore, the industry is by nature actively addict people and make them lose control.",Gambling-should-be-banned,pro,Gambling,1
2444,0.411764706,Online shopping allows people to save on gas and avoid parking hassles.,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
3127,0.411764706,Social Media is susceptible to hypocricy. You cannot really change the nature of people. Diplomacy and Tact could change the amount of truth in a message,Social-media-brings-more-harm-than-good,pro,Social Media,1
820,0.411764706,"Cryptocurrency value depends partially on the number of coins in the market, which can change at any time as more coins are mined, making the value of crypto very volatile.",We-should-abandon-cryptocurrency,con,Cryptocurrency,1
5430,0.411764706,"video games are a huge revenue business in which talented minds are working on pushing technology forward, it would hurt progress to close down such an industry",We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
902,0.411764706,"Doping athletes will crowd out non-dopers, even in separate leagues, because the marketing and viewership pies are finite. This means athletes will be forced to dope for the sake of maintaining their chosen proffession.",We-should-ban-doping-in-sport,con,Doping in Sport,1
4200,0.411764706,The problem isn't the extraction and use of fossil fuels but the exorbitant demand for energy and efficiency.,We-should-not-ban-fossil-fuels,con,Fossil Fuels,1
1624,0.411764706,I study has shown that people whose privacy has been violated tend to commit suicide.,We-should-support-information-privacy-laws,pro,Information Privacy Laws,1
1295,0.416666667,Gambling is a hidden tax on those that can least afford it.,Gambling-should-be-banned,pro,Gambling,1
