topic,retrievedUrl,archivedUrl,sentenceHash,sentence,annotation,set,annotation_real
gun control,http://thefederalist.com/2016/01/06/the-real-reason-americans-oppose-gun-control/,http://web.archive.org/web/20161012055258/http://thefederalist.com/2016/01/06/the-real-reason-americans-oppose-gun-control/,15a193794d95f97bc9d755c9e5af4ae3,Why should a War on Guns prove any different ?,NoArgument,train,NoArgument
gun control,http://www.thedailybeast.com/articles/2016/07/30/the-3-worst-arguments-against-gun-control.html,http://web.archive.org/web/20160731181028/http://www.thedailybeast.com/articles/2016/07/30/the-3-worst-arguments-against-gun-control.html,5dfac8a9d4760df96caa78fe6d099eee,"Dennis A. Henigan is the author of Guns Do not Kill People , People Kill People ,  And Other Myths About Guns and Gun Control ( Beacon Press 2016 ) on sale now in e-book and in print July 26 .",NoArgument,train,NoArgument
gun control,http://www.nytimes.com/interactive/2015/10/07/us/gun-control-explained.html,http://web.archive.org/web/20161006200011/http://www.nytimes.com/interactive/2015/10/07/us/gun-control-explained.html,3d36d7fb3d2931aa648ababa77da45e6,"Over the past 25 years , Americans support for stricter gun control laws has been generally declining even as the number of mass shootings is on the rise .",NoArgument,train,NoArgument
gun control,http://prosandconsofguncontrol.net/,http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/,f2d952f51408742d253eefa4a3baf503,There are a lot of gun control statistics in the world and not everyone can agree on gun control pros and cons .,NoArgument,train,NoArgument
gun control,https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802,http://web.archive.org/web/20161028113301/https://www.amazon.com/War-Guns-Yourself-Against-Control/dp/1621575802,30a76136e1133c87ce281780469dfb09,Kudos to John Lott for having the guts to take on the anti-gun lobby.,NoArgument,train,NoArgument
gun control,http://www.theatlantic.com/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/,http://web.archive.org/web/20160512215933/http://www.theatlantic.com:80/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/,68472f0b0571f774bbc21b48e2ea3943,"â€œ Possession or storage of a deadly weapon , destructive device , or fireworks in any form  is prohibited ,  West Virginia Universitys policy states .",NoArgument,train,NoArgument
gun control,http://prosandconsofguncontrol.net/,http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/,8ce2c212d4a49229b7eb27ad06a0b6eb,Gun control statistics are a complicated factor .,NoArgument,train,NoArgument
gun control,http://www.huffingtonpost.com/jacob-schuman/the-equality-argument-for_b_8464058.html,http://web.archive.org/web/20160215192018/http://www.huffingtonpost.com:80/jacob-schuman/the-equality-argument-for_b_8464058.html?,234522db496d12a0c32ec203b6495d72,"In other words , a young black man in Chicago has a 38,000 percent greater chance of being shot than a white person .",NoArgument,train,NoArgument
gun control,http://www.pbs.org/wgbh/pages/frontline/shows/guns/procon/,http://web.archive.org/web/20160824135241/http://www.pbs.org/wgbh/pages/frontline/shows/guns/procon/,e2fdb9043ea8e945cd0f24107dea502d,Offers a glimpse of how guns are put in the hands of criminals .,NoArgument,train,NoArgument
gun control,http://concealedguns.procon.org/,http://web.archive.org/web/20161107160654/http://concealedguns.procon.org/,bb1029f8fd3add416269bc51a682e135,"Some states , such as Georgia and Maryland , do not require any training before receiving a concealed carry permit .",NoArgument,train,NoArgument
gun control,http://www.latimes.com/opinion/op-ed/la-oe-defilippis-hughes-gun-myths-debunked-20160708-snap-story.html,http://web.archive.org/web/20161109003720/http://www.latimes.com/opinion/op-ed/la-oe-defilippis-hughes-gun-myths-debunked-20160708-snap-story.html,39d881d0becbe4ba2ff0fc1e84e48544,"Similarly , in the wake of the Sandy Hook tragedy , Rep. Louis Gohmert pontificated : I refuse to play the game of â€˜ assault weapon .",NoArgument,train,NoArgument
gun control,http://prosandconsofguncontrol.net/,http://web.archive.org/web/20160502192753/http://prosandconsofguncontrol.net:80/,5576734a7305cd79c1f8e67645e5adb0,Gun control statistics can also be used in a debate to support or fight a stance on gun control .,NoArgument,train,NoArgument
gun control,http://www.theatlantic.com/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/,http://web.archive.org/web/20160512215933/http://www.theatlantic.com:80/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/,37106e5ad6d3f2aa97fb6d65a36a76c2,It is also illogical for campuses to advertise themselves as gun-free . ,NoArgument,train,NoArgument
gun control,http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/,http://web.archive.org/web/20160622140159/http://thefederalist.com/2016/06/21/4-major-problems-with-gun-control-arguments/,597405a782bb640d2423f6a324a42dce,"The argument for gun control is , essentially : human life is valuable , killing humans is wrong , guns kill humans , so , limit access to guns to protect human life .",Argument_for,train,Argument_for
gun control,http://2016election.procon.org/view.answers.election.php?questionID=002023,http://web.archive.org/web/20161015162943/http://2016election.procon.org/view.answers.election.php?questionID=002023,8f70da7481ba81081a915d5fa9697a6c,"We need background checks , so that the mentally ill are not possessing and using guns .",Argument_for,train,Argument_for
gun control,https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,d528c3d07da9625ee3f8e3d25ab3766c,Three or four people shooting at each other ( there is no way for them to know whether or not the other teachers were the original shooter or not ; perhaps the teacher is a workplace shooter ) could unleash massive damage on the school and could kill dozens of people with stray bullets alone .,Argument_for,train,Argument_for
gun control,https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,35ecc5dd65d61049724ccb0b9e9cf1a5,"In the past , even the most extreme gun-enthusiasts have acknowledged this point and have supported the very gun-free zones which they now deride .",Argument_for,train,Argument_for
gun control,http://www.debate.org/opinions/what-are-the-pros-yes-and-cons-no-of-gun-control,http://web.archive.org/web/20160429233639/http://www.debate.org:80/opinions/what-are-the-pros-yes-and-cons-no-of-gun-control,e8bcf8f0a0dbd1e858f86b5955cc48cd,"Also , recent studies show that states with right-to-carry laws are associated with substantially higher rates "" of aggravated assault , robbery , rape and murder .",Argument_for,train,Argument_for
gun control,http://2016election.procon.org/view.answers.election.php?questionID=002023,http://web.archive.org/web/20161015162943/http://2016election.procon.org/view.answers.election.php?questionID=002023,bd7c3234d07998469b1a65061bd0a932,"Local communities need to be able to regulate guns , as needed , to deal with their violence .",Argument_for,train,Argument_for
gun control,http://www.debate.org/opinions/what-are-the-pros-yes-and-cons-no-of-gun-control,http://web.archive.org/web/20160429233639/http://www.debate.org:80/opinions/what-are-the-pros-yes-and-cons-no-of-gun-control,03eb1235a2ed32162f5354e750dd86fc,"The issue of gun control is n't even an issue in Britain , as pretty much everyone in the UK is for gun control .",Argument_for,train,Argument_for
gun control,https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,239b05250986031e7c9f2e78265e7456,"In fact , the reduction of gun availability in our society would help alleviate the epidemic of gun violence that we are living in and would save many lives .",Argument_for,train,Argument_for
gun control,https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,6a96b0c5b8ff0b54187e6a1e1e76fe9e,"If cars were like guns and served no purpose but to facilitate violence , then I would support as strict regulations of them as I propose on guns .",Argument_for,train,Argument_for
gun control,http://www.theatlantic.com/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/,http://web.archive.org/web/20160512215933/http://www.theatlantic.com:80/magazine/archive/2012/12/the-case-for-more-guns-and-more-gun-control/309161/,d8987778d3f17e77ef0d2004405ca4f7,"In 2003 , John Gilchrist , the legislative counsel for the Ohio Association of Chiefs of Police , testified , If 200,000 to 300,000 citizens begin carrying a concealed weapon , common sense tells us that accidents will become a daily event . ",Argument_for,train,NoArgument
gun control,https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,http://web.archive.org/web/20160427123147/https://theprogressivecynic.com/debunking-right-wing-talking-points/refuting-gun-enthusiasts-anti-gun-control-arguments/,14d68c790fdd6f0e90ba18fd415cf5f3,"The next time somebody argues that magazine size is irrelevant , then simply point out this logical fallacy in their argument : if the magazine is irrelevant to the weapon , then there is no reason for the gun-enthusiast to object to magazine limits .",Argument_for,train,Argument_for
gun control,http://listverse.com/2013/04/21/10-arguments-for-gun-control/,http://web.archive.org/web/20160930051227/http://listverse.com/2013/04/21/10-arguments-for-gun-control/,2e40458e744b670c311107b53bf185c3,"While someone really determined to pull off a massacre could do it using a handgun , shotgun or even a musket if they had to , theyd be pretty unlikely to kill anywhere near as many people as they would with , say , an AR-15 assault rifle .",Argument_for,train,Argument_for
gun control,http://www.thedailybeast.com/articles/2016/07/30/the-3-worst-arguments-against-gun-control.html,http://web.archive.org/web/20160731181028/http://www.thedailybeast.com/articles/2016/07/30/the-3-worst-arguments-against-gun-control.html,7f706fe34514f02aae741da61530943a,We think it equally important to have a licensing system in place to prevent untrained and potentially high-risk people from driving in the first place .,Argument_for,train,Argument_for
